	DO-101_GC04_136	DO-102_GC06_111	DO-10_GC06_81	DO-110_GC06_156	DO-113_GC04_156	DO-114_GC06_166	DO-115_GC06_171	DO-116_GC06_146	DO-11_GC06_71	DO-12_GC06_121	DO-13_GC06_41	DO-153_GC02_63.5	DO-156_GC02_90.5	DO-159_GC04_206	DO-161_GC04_171	DO-162_GC04_191	DO-17_GC06_186	DO-19_GC06_176	DO-200_MC01_23	DO-202_MC01_18	DO-203_MC01_12	DO-206_MC01_8	DO-209_MC01_2	DO-20_GC06_101	DO-211_MC01_4	DO-21_GC06_51	DO-23_GC06_91	DO-2_GC06_21	DO-30_GC02_114.5	DO-31_GC04_201	DO-37_GC02_99.5	DO-39_GC06_131	DO-3_GC06_61	DO-46_GC02_84.5	DO-48_GC02_105.5	DO-49_GC02_126.5	DO-50_GC04_86	DO-51_GC02_111.5	DO-53_GC02_45.5	DO-54_GC02_57.5	DO-58_GC02_72.5	DO-5_GC06_31	DO-60_GC02_81.5	DO-61_GC02_18.5	DO-63_GC02_51.5	DO-6_GC06_181	DO-70_GC02_6.5	DO-72_GC02_39.5	DO-73_GC04_186	DO-74_GC04_166	DO-77_GC04_196	DO-7_GC06_16	DO-81_GC02_21.5	DO-83_GC06_161	DO-86_GC04_146	DO-88_GC04_71	DO-8_GC06_141	DO-99_GC04_106	DO-a_GC04_96	DO-01_GC06_126	DO-105_GC04_26	DO-107_GC02_15.5	DO-14_MC01_27	DO-152_GC02_60.5	DO-152_GC02_93.5	DO-154_GC04_176	DO-157_GC04_16	DO-158_GC02_117.5	DO-15_MC01_31	DO-16_MC01_36	DO-18_GC06_56	DO-28_GC04_76	DO-35_GC02_36.5	DO-44_GC02_96.5	DO-47_GC04_41	DO-55_GC06_11	DO-59_GC02_87.5	DO-68_GC04_51	DO-69_GC04_46	DO-71_GC04_61	DO-78_GC02_9.5	DO-79_GC04_66	DO-84_GC04_11	DO-85_GC04_126	DO-87_GC02_12.5	DO-93_GC04_31	DO-98_GC04_116
ASV_47	0	0	0	0	0	0	0	5.16828269711933	0	3.99956204169434	7.40979548007052	0	0	2.97160994981378	0	0	0	1.34110542781128	0	0	0	4.43822424996769	0	0	5.84284050503046	0	2.49958302541791	0	4.80097076775534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34435920380681	6.98641438682626	0	0	0	5.23392091216671	0	4.87292382017537	0	5.80331114531873	0	0	0	0	3.29751564088518	0	0	0	0	1.00588848762157	2.50715333474594	0	0	0
ASV_48	3.5810513233979	0	0	0	0	0	2.79696306883653	1.41871608810531	5.27080604060562	0	6.69179206608352	0.93993028577502	0	0	0	1.00567462933022	0	0	0	0	0	2.440345761011	0	3.59841038749686	3.38461164540146	6.41412484893942	0	0	4.30643129138687	0	0	0	0	0	2.09832770186603	0	0	5.04478013095934	4.31497987935619	0	0	0	0	0	0	5.39579662405375	0	0	0	0	0	2.98837160144994	0	0	0	0	0	0	0	0	0	0	0	3.56653579159647	0	0	0	0	7.15961974949355	0	0	0	4.25840432803093	0	0	0	0	0	0	0	0	0	3.99919406435396	0	5.34486918653332	2.96346923948639	0
ASV_49	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74840229372818	0	0	0	0	0	0	0	0	3.978582198241	0	0	0	3.59767120882622	0	0	0	2.48254143974055	0.373622774338991	2.00176645401308	0	0	0	0	0	4.69255871750528	0	0	0	0	0	0	0	5.25035375707921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08345591934897	0	0	0	0	0	0	0	0	0
ASV_50	0	0	0	0	0	0	0	0	0	0	0	0	4.73070403827354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97648212215177	0	0	0	0	0	0	0	0	0	0	6.22207736529213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34566402145494	0	4.36496813315393	0	0	0	0	0	0	7.43604540616366	0	0	0	4.54920023502643	0	0	0	0	0	0.831872531324488	0	0	6.44622119601199	0	0	0	1.39484977634459	0	4.84962294993126	0	0	0	0
ASV_51	3.93010979703674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34822836497189	2.84835610544023	0	0	0	0	0	3.26626145236897	0	0	0	6.28716024404565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25968898046516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22465010467537	0	0	0	0	1.97792544471777	0	0	0	0	0	4.59255091973268	0	0	0
ASV_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36733082355192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_54	0	5.37167913580937	1.65402480717973	0	0	2.82540181181383	4.14354533908158	3.73604866210906	4.51900553966391	0	5.37859599630843	3.25545319796833	2.41108543264707	0	0	3.58426160120958	0	3.65818390596832	3.724563621097	0	0	4.43822424996769	0	3.71379014936002	3.70624587136676	5.07736456216798	0	5.97499585464112	0	4.15751790107174	0	0	0	0	3.26626145236897	0	3.58940899960423	4.62989761743132	0	2.56910788582105	3.57255858995049	0	4.2589737922102	3.98921342222014	4.75358345918632	3.10770678655343	0	2.69475289168368	0	0	0	4.86143375725849	6.1271529640098	3.92091685322354	2.02712720156196	0	3.95017887423913	0	0	3.85057178755555	2.92688908793133	1.40726767429296	0	0	3.82894439830371	2.3706479352918	0	5.97328665206618	5.69324128766167	0	5.54258064112719	0	0	4.9112082737636	4.86143375725849	4.22434352147438	0	0	0	0	0	3.94976081886854	0	0	6.42267289842039	0.969351612876748	3.63182878466386
ASV_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50721121667162	0	0	0	0	0	4.19721065182939	0	0.98537258047155	0	0	0	0	0	1.65844575547198	0	0	0	0	0	0	0	4.32586454515954	0	2.89795617374683	0	0	0	0	0	0	0	3.88260400657267	0	0	0	0	0	0	0	0	0	0	5.31262317944074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_56	0	0	0	0	0	0	0	0	5.31518811220248	0	0	0	0	0	0	0	0	0	0	0	0	3.66112221744138	0	7.47987174197852	5.90695921425186	0.837585471424099	0	0	0	0	0	0	0	0	1.68448297882498	0	0	0	1.20864880246534	0	0	0.120391742940047	1.09544018760824	0	5.62500130517518	0	0	1.11451703987187	0	1.40726767429296	0	2.98837160144994	0	2.1160915265343	0	0	0	0	0	0	0	0	0	1.0284548827801	0	0	0	0	0	0	2.41584645980371	0	5.39724116993319	2.41108543264707	1.40726767429296	0	0	4.4558520842334	0	0	0	5.75640610710776	0	2.50715333474594	0	0	4.9112082737636
ASV_57	2.52190086376929	0	0	0	0	0	0	0	2.27358503867067	0	0	0	2.82540181181383	0	3.44904839386038	5.08593377844739	0	0	0	0	0	0	0	1.60220347674776	0	0	0	0	3.60237542388423	0	0	0	0	0	2.68209594651257	0	3.68243872672334	0	4.89641135902895	0	1.16309385797411	0	3.411617938602	6.71631304966015	0	6.32850880148428	0	4.43005865996547	0	0	0	0	0	0	5.48313322884806	0	0	2.42946605943928	0	0	0	0	0	3.02280870116219	0	0	0	0	0	0	0	0	4.74915933553371	0	0	0	0	2.8669018656119	0	0	0	0	0.52350654052876	0	0	0	0
ASV_59	0	2.98093601963947	0	0	0	4.82377731287062	0	0	6.35805837865979	0	5.59486252832509	0	0	0	0	0	0	0	3.724563621097	0	0	5.10092840341898	0	0	4.19133673838713	0	0	7.21830891480568	0	6.85722968062109	0	0	0	0	1.68448297882498	0.572973220281336	0	6.65327678541892	0	2.83171144135942	1.57642009264938	0	0	0	5.50254485818864	0	0	0	0	0	0	0	3.5037960981519	0	0	0	2.78149411475382	0	0	1.27091352581689	3.73337907910492	0	0	0	0	4.10553559275887	0	4.62316803856877	5.43550157169952	0	0	0	0	0	0	4.1419296572216	0	0	0	0	3.39047024750522	0	0	0	5.42285182037205	3.76998088037876	3.40964265161835
ASV_60	0	3.97996395803254	3.23573534501998	0	0	4.52434208990368	3.33684144597918	3.41440843105148	2.85748981962972	0	5.29115621449482	2.93392667799466	2.41108543264707	0	0	2.58554008941873	0	2.92202828006506	0	0	0	3.66112221744138	0	0.0272834693350213	3.96908431470503	5.07736456216798	0	5.53147705303242	0	4.64269899239092	0	0	0	0	4.18304857580643	0	4.20563685485942	5.36661522240829	0	3.56781475575532	4.5261306236046	0	2.09185024977578	4.68928139946722	5.12960135234935	3.10770678655343	0	3.10919792465428	0	0	2.93443369183036	0	4.24022046597796	2.1160915265343	3.02524463564767	0	1.78372253036929	0	1.41871608810531	0	3.73337907910492	2.4043751951502	0	0	4.10886173903284	0	0	4.10886173903284	6.3547159454383	2.64594011976494	5.05728553216327	0	0	3.14689697510543	1.40726767429296	5.4115098244385	0	0	3.40292568954624	0	4.55958203343636	5.8365611065743	0	0	6.34468032740075	3.28500389513887	2.41108543264707
ASV_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53211190570573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10337915761091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64218250172024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2941517988873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06096462075882	0	0	0	0	0	0	0	0	0	5.13186329483849	0
ASV_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94870109310588	3.22196891741111	2.71367663523534	0	0	0	0	0	5.70431785085856	0	4.46448217169237	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81722606942554	6.58677516289638	0	0	0	0	0	0	0	0	6.03087788729022	0	0	0	0	0	0	0	3.40964265161835	1.40726767429296	0	5.25611565200272	0	0	3.23704979188875	0	0	0	0	0	0	0
ASV_65	0	0	0	0	5.88694118889165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90065827850175	0	0	0	0	0	0	2.98837160144994	0	0	0	0	0	0	0	0	0	0	0	0
ASV_68	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74840229372818	0	0	0	0	0	0	3.42391221280206	0	0	0	0	0	4.59703724646683	0	4.54732005255538	0	2.89689264482234	3.36324170996374	0.424429825369725	0	0	0	0	0	0	0	1.89731996720333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00638082009915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_70	0	3.56525058842574	4.23492063434344	0	0	1.82756355333267	0	5.32024310456874	1.27675124276899	2.37706792642568	4.81487155186708	3.51821979404947	0	0	0	0	0	3.33655962909033	3.40292568954624	0	0	4.9405163471941	0	3.71379014936002	3.70624587136676	0	0	4.28039646268371	0	3.00656530300022	0	0	0	0	2.41953942095011	0	3.14241346865687	5.67688333418207	0	0	4.5261306236046	0	1.09544018760824	5.38093244869102	3.20009636063007	0	0	2.11097423047266	0	0	0	4.20965872582775	4.82491223929956	0	0	0	3.78037796896163	0	0	0	5.78312948776665	3.9874045360756	0	0	5.06536166989479	4.2429580670365	0	3.62379062779515	6.49671736560724	4.96590573754482	4.80583456728538	0	0	5.57844399235438	4.86143375725849	5.14149490645306	0	0	1.40726767429296	0	5.84870398204456	4.21262969029588	0	0	1.18134344180902	2.5490871149953	3.40964265161835
ASV_71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53642858578077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56825587936271	0	0	0	0	0	0	0	0	0	0	0	0	6.0679813328702	0	0	0	0	0	0	0	0	0	0	0	0	9.66038548227893	0	0	0	0	0	0	0	0	0	0	0	0	4.19719789249824	0	0	0	0	0	0
ASV_72	0	0	0	0	4.92412901619915	0	0	0	0	0	0	0	0	0	5.87416888135882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.93075233834447	0	0	3.1792825403656	0	0	4.62593122327427	0	0	0	0	0	0	0	0	0	0	0	0	0.831872531324488	4.20965872582775	0	3.49523535852517	0	0	0.0800555897136689	0	0	0	1.50984738479603	0	0	0
ASV_73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_75	0	0	0	0	0	0	0	0	0	0	0	1.93593204286057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9028674166546	0	0	0	0	0	3.8439602037323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45531587130275	0	0	0	0	0	0	0	0	0	0	6.94198011823597	0	0	0	2.39193230561828	0	5.60904604195317	0	0	0	0
ASV_76	2.78449009803962	1.98287720203798	0	0	0	0.831872531324488	0	0	3.27199802273526	0	0	0	1.82756355333267	0	2.03634968055214	3.80647124261579	0	0	0	0	2.86609752525736	0	0	0	0	0	0	0	3.37126957140554	0	0	0	0	0	3.41810506759174	0	2.00699269438873	0	2.47485097429799	0	0	0	0	0	0	0	3.1680009880676	2.11097423047266	0	0	0	2.4043751951502	0	0	0	0	0	2.92906024204289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09434086573772	0	0	0	0	3.28545592188977	0	0	0	0	0	0	0	0	2.82540181181383
ASV_77	3.064205047696	0	0	0	0	0	0	2.99985051351129	0	0	0	0	2.82540181181383	1.75182164852267	0	0	0	0	0	0	0	0	1.56775391257963	0	0	0	0	0	4.01709702565498	0	0.903051751574035	2.68606400855174	0	0	0	0	0.69076904036977	0	1.36841565417639	4.24540128866928	0	0	0	0	0	2.93800423235703	4.17786719929519	0	0	0	0	0	0	0	0	0	0	3.9155704201854	5.22073487223248	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44329010142615	0	0	0	1.78213355380345	0	0	0	1.39484977634459	0	5.87062146549727	0	0	0	0
ASV_78	0	3.97996395803254	2.65158686570034	0	0	1.82756355333267	3.24383327317619	3.58417351877753	4.51900553966391	0.385883831142684	5.04611630757199	3.51821979404947	2.82540181181383	0	0	0	0	0	2.4043751951502	0	0	4.17533142383412	0	4.26090854977901	1.38900894543885	4.82952228465676	0	5.50233748004538	0	4.42040896862132	0	0	0	0	3.09653576153928	0	3.26779954783708	4.4235421034003	0	0	3.82028243656388	0	4.54833465595913	4.79615410956154	4.52102226743466	3.25953188516694	0	3.43077036457243	0	2.4043751951502	0	4.57204446552964	5.31018433088203	0	2.02712720156196	0	0	0	0	3.26614102811563	0	0	0	0	3.72211225523718	0.791597802418097	0	5.51040711964497	5.12147925271301	3.06036477482834	4.80583456728538	0	0	3.63182878466386	0	4.86148016468181	0	0	0	0	3.39047024750522	4.87528969663114	0	0	5.75981226088114	0	3.63182878466386
ASV_79	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91731181508356	0	0	0	0	0	0	0	0	6.97773002199388	0	0	0	6.06478104418267	0	4.57478840396267	0	5.93947509316289	6.86967543554593	5.73518455343077	3.03513695885579	0	4.47021831893288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11429448843252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4395140752952	0	0	0	0
ASV_80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5414831415233	0	0	0	0	0	0	0	0	0	0	0	4.13250132891668	0	0	0	0	0	0	0	0	0	5.65399985966417	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92153517229542	0	0	0	0	0	0	0	0	0	0	4.62640291131428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39484977634459	0	5.57490535225613	0	0	0	1.82756355333267
ASV_82	0	0	0	0	0	0	0	0	0	0	5.35722785229727	0	0	0	0	0	0	0	0	0	5.0998874495671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05624575763466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53642858578077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19790908821185	0	0	4.27092360694851	6.10764096254324	0	0	3.93342979291165	0	2.50514783354311	0	0	0	0	4.65463495232473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_84	0	0	0	0	0	0	0	0	0	0	0	0	0	6.91731181508356	0	0	0	0	0	2.97959171849817	0	0	6.78510234295224	0	0	0	6.75574352269748	0	1.1749589088224	0	6.87224178464109	6.49120319108419	5.69866606623979	3.52002891169012	0	4.37073210319573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40726767429296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56048360857615	0	0	0	0	0	0	0	0	0	0
ASV_85	0	0	0	6.57405367937392	0	0	0	6.41314839035841	0	0	0	0	0	0	3.64526677462945	0	0	0	0	0	4.09475735186732	0	0	0	2.38607964525845	0	0	0	0	0	0	0.373622774338991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36676280022273	0	0	0	0
ASV_86	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75182164852267	0	5.08593377844739	0	0	0	0	0	4.0234227052811	0	0	0	0	3.01334225298952	0	2.93569364233781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98837160144994	0	0	0	0	0	0	0	0	0	0	0	3.39161618620987	0	0	6.38360018034398	0	0	0	0	0	0.642959026505863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_87	1.71654666968407	0	0	0	0	2.41108543264707	0	0	0	0	0	1.93593204286057	1.82756355333267	0	0.679635001860952	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54928724469267	3.64331321436186	0	0	0	0	0	0	3.26779954783708	0	4.77330904960674	0	0	0	0	3.311721146222	0	1.94000394716652	2.88364387055417	5.19530019837886	0	0	0	0	0	0	0	0	0	1.88058986054079	0	0	0	0	0	3.99151089377213	0	0	0	0	1.50197258629697	0	0	0	4.5406614882378	0	0	0	0	0	0	0	0	0	2.36378800416815	2.82854171361081	0	0	3.40964265161835
ASV_89	0	0	0	0	5.35815728087905	0	0	0	0	0	0	4.93241990702258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24782570492948	0	2.27932376812293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94968232943453	0	0	0	5.4487831626475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92501338751536	0	0	0	0	0	0	0	0	0	0
ASV_90	0	0	0	0	0	1.82756355333267	0	0	0	0	0	0	0	0	0	2.00185438070601	0	0	0	0	0	0	0	0	0	0	2.2776424986075	0	0	0	0	4.68427476930264	6.71689493721344	5.51902522009061	0	5.73284872407721	0	0	0	0	0	0	0	0.995954140690903	0	0	0	0	0	0	0	0	0	0	0	5.23260382922221	5.30321130560145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25118324748795	0	0	2.20632802726941	0	0	0	0	0	0	0
ASV_92	0	0	0	0	0	0	0	0	0	0	0	0	3.63182878466386	2.74954342907362	0	0	0	0	0	0	0	0	1.56775391257963	0	0	0	1.69425996016261	0	4.37052790425606	0	0	0.373622774338991	0	0	2.68209594651257	0	3.26779954783708	0	0	2.83171144135942	0	0	3.411617938602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.151643841168	5.96780239097699	0	0	0	0	2.68627032014163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55353908349845	0	0	3.44022113349339	0	0	0	0
ASV_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15773071642357	2.00185438070601	0	0	0	0	1.99338016273283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07593701391528	0	0	1.10733746877315	0	0	0	0	0	0	0	0	0	0	3.81162338476162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_94	0	0	0	0	0	4.1460305270659	0	0	0	0	0	0	0	0	4.69616215477633	0	0	0	0	0	0	0.861017871995355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96212692666916	0	0	0	0	0	0	0	0	0	0	5.16752215501285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63804771732512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_95	0	0	0	0	0	0	0	0	0	0	0	0	0	5.48456828704256	0	0	0	0	0	0	0	0	3.30109420656146	0	0	0	4.69010701433542	0	0	0	0	4.75463566972492	4.66150241813113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4043751951502	0	1.11962183000154	0	0	0	5.91480742043022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_96	4.4567320958535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.979845990825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24977439019161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_98	0	0	0	0	0	0	0	0	0	0	0	2.93392667799466	0	0	2.90911842713106	0	0	0	0	0	3.60745321323142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34888427735717	3.43077036457243	0	0	0	0	0	0	0	0	0	3.825033781254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_99	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1397949478832	0	0	0	0	0	0	0	0	5.62177619072009	0	0	0	5.95654602207245	0	0	0	5.80199658119829	7.48077653796877	6.87253088307924	3.03513695885579	0	4.47021831893288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73604866210906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14197631080079	0	0	0	0	0	2.94775685976122	0	0	0	0
ASV_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99322757689748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_101	0	0	0	0	0	0	0	0	2.27358503867067	0	0	1.93593204286057	3.14689697510543	3.62297520716601	0	0	0	0	0	0	0	0	3.88553769062388	4.26090854977901	0	0	4.39068392886749	0	4.20460843064953	0	0	0	0	0	4.61892726044098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3574622591846	3.58417351877753	0	0	0	0	3.52475370769332	0	0	0	0	0	0	0	0	1.95899053805062	0	0	5.05405924288303	0	0	1.40726767429296	0	0	0	5.31020699811919	0	0	0	0
ASV_102	0	4.56460221983628	4.45719661209739	0	0	0	0	4.22114639653996	0	1.60156670270914	2.46347382884089	3.25545319796833	0	0	0	4.45814902603846	0	3.33655962909033	0	0	0	5.17490662220465	0	0	4.70565786408495	5.95851222068684	0	0	0	2.64454048318123	0	0	0	0	0	0	1.68601768899294	4.97080402261013	0	0.257462793778797	0	0	3.67441199963564	3.79670638288816	1.52569024181615	3.93700281449472	0	4.10830854059721	0	0	4.93292745034361	0	5.8246414356835	0	1.0308813259631	0	3.36571266216343	0	0	4.43517963073925	4.09569273327193	5.20924391185348	0	0	4.10886173903284	1.78716693305112	0	2.88765452637262	5.55576743000768	4.64410041482764	0	0	0	6.03292303203732	5.30875192477813	4.63917573595663	0	0	0	0	3.39047024750522	4.94926413016976	0	0	0	0	0
ASV_103	0	0	0	0	0	2.41108543264707	0	0	0	0	0	0	0	6.18487613901162	0	0	0	0	0	0	0	0	4.88501839380296	0	0	0	5.81906721592481	0	0	0	5.65002405682985	7.54174099910148	7.08550662505857	4.95975635873652	0	5.65040354211955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11429448843252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_104	0	0	0	0	0	0	8.19956005733962	0	3.079579821663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83522573113071	0	0	0	0	0	0	0	0	0	0	0
ASV_105	0	0	0	0	0	0	3.24383327317619	0	2.59487864121199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38900894543885	0	0	0	2.30875543522682	0	0	0	0	0	1.68448297882498	0	0	0	1.64301760902771	0	0	0	0	0	0	0	4.57658017571679	0	0	0	2.93443369183036	0	0	0	0	0	0	2.46416369108942	0	0	0	0	0	0.0359320273703325	0	0	0	0	0	0	0	0	3.97985918142344	0	0	0	0	3.5702650469847	0	0	0	0	0	0	0	0	0.831872531324488
ASV_106	4.99033955976614	0	0	0	0	0	0	0	0	0	0	0	0	2.16572071210003	0	0	0	0	0	0	0	0	0	0	2.38607964525845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57814317328967	0	0	0	0	0	3.64663612981161	0	0	0	0	0	0	0	0	3.5413206997219	0	0	0	0	0	0	0	0	0	5.3810719358225	0	0	0	0
ASV_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38917378888425	0	0	0	0	0	4.84803614737988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6715355630892	0	0	0	0	0	0	0	0.282774964376408	2.69475289168368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
