Date,Type,runno,Sample_Name,Number,Det.,Ion,Measurement,Core,Depth_cm,Real_depth_cm,Real_conc_ppb,Dilfac,Standard_group,U_spike_mass,Sample_mass,Total_mass,Conc_spike,U238_to_U236_mean,U238_to_U236_stdev,U238_to_U236_sterr,U238_to_U236_stderr,U238_to_U236_stderr_over_mean
5022022,Standard,37,3,1.080467955,P,Cu63,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,0.812476583,P,Cu63,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,0.773773827,A,Cu63,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,7.589318748,P,Cu63,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,4.763750602,P,Cu63,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,9.350943934,P,Cu63,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,5.865885077,P,Cu63,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,1.524906927,P,Cu63,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,11.55480566,P,Cu63,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,2.799697763,P,Cu63,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,9.733026298,P,Cu63,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,22.53243632,P,Cu63,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,5.799523898,P,Cu63,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,4.358800046,P,Cu63,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,1.851999943,P,Cu63,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,1.915049596,P,Cu63,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,1.021204424,P,Cu63,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,0.816192713,A,Cu63,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,22.09128285,P,Cu63,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,20.29112872,P,Cu63,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,620.748,,Zn66,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,443.814,,Zn66,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,440.816,,Zn66,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,859.656,,Zn66,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,1046.578,,Zn66,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,5795.564,,Zn66,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,10341.892,,Zn66,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,49130.274,,Zn66,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,474584.788,,Zn66,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,417.824,,Zn66,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,356.848,,Zn66,CPS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,6486.524,,Zn66,CPS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,2127268.288,,Zn66,CPS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,9959.804,,Zn66,CPS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,12477.48,,Zn66,CPS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,2370803.75,,Zn66,CPS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,6030.514,,Zn66,CPS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,461.812,,Zn66,CPS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,877.644,,Zn66,CPS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,1137.546,,Zn66,CPS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,5995.556,,Zn66,CPS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,10582.974,,Zn66,CPS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,50223.412,,Zn66,CPS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,483171.866,,Zn66,CPS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,482.796,,Zn66,CPS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,386.84,,Zn66,CPS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,4414.728,,Zn66,CPS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,3212123.15,,Zn66,CPS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,9232.712,,Zn66,CPS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,13336.798,,Zn66,CPS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,13319.8,,Zn66,CPS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,13078.684,,Zn66,CPS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,347.854,,Zn66,CPS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,902.638,,Zn66,CPS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,1134.548,,Zn66,CPS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,5985.524,,Zn66,CPS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,10426.902,,Zn66,CPS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,49287.714,,Zn66,CPS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,479315.558,,Zn66,CPS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,471.804,,Zn66,CPS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,439.816,,Zn66,CPS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,5007.61,,Zn66,CPS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,23221.886,,Zn66,CPS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,290912.44,,Zn66,CPS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,21638.348,,Zn66,CPS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,18436.656,,Zn66,CPS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,17914.296,,Zn66,CPS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,809.672,,Zn66,CPS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,1325.482,,Zn66,CPS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,1461.44,,Zn66,CPS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,6319.514,,Zn66,CPS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,11040.08,,Zn66,CPS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,49507.11,,Zn66,CPS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,472439.474,,Zn66,CPS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,857.658,,Zn66,CPS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,676.718,,Zn66,CPS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,12.68458755,P,Zn66,RDS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,13.66319754,P,Zn66,RDS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,16.57450296,P,Zn66,RDS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,5.068513876,P,Zn66,RDS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,5.356024968,P,Zn66,RDS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,3.199076127,P,Zn66,RDS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,2.266727575,P,Zn66,RDS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,0.975993993,P,Zn66,RDS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,1.028739478,P,Zn66,RDS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,11.91956804,P,Zn66,RDS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,17.02710659,P,Zn66,RDS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,2.530190877,P,Zn66,RDS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,1.729422363,A,Zn66,RDS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,1.325390846,P,Zn66,RDS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,3.338318457,P,Zn66,RDS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,0.847834135,A,Zn66,RDS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,3.111324181,P,Zn66,RDS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,12.63504518,P,Zn66,RDS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,11.23692654,P,Zn66,RDS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,5.04445281,P,Zn66,RDS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,3.109608439,P,Zn66,RDS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,3.3011394,P,Zn66,RDS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,0.384267706,P,Zn66,RDS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,0.944532413,P,Zn66,RDS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,12.73376131,P,Zn66,RDS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,19.6925712,P,Zn66,RDS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,2.276649042,P,Zn66,RDS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,0.980770837,A,Zn66,RDS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,1.600528079,P,Zn66,RDS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,2.703097559,P,Zn66,RDS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,1.592435326,P,Zn66,RDS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,3.36903373,P,Zn66,RDS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,16.77519751,P,Zn66,RDS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,10.10138033,P,Zn66,RDS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,11.13188549,P,Zn66,RDS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,5.63016273,P,Zn66,RDS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,3.269043552,P,Zn66,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,2.20906937,P,Zn66,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,0.6031743,P,Zn66,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,7.913252165,P,Zn66,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,6.770256785,P,Zn66,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,4.475360978,P,Zn66,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,2.827594326,P,Zn66,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,0.803925824,P,Zn66,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,2.678078617,P,Zn66,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,2.15262122,P,Zn66,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,2.112015063,P,Zn66,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,16.56962526,P,Zn66,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,13.55511949,P,Zn66,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,12.10748146,P,Zn66,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,4.198103957,P,Zn66,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,2.671106491,P,Zn66,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,1.256647171,P,Zn66,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,0.919269728,P,Zn66,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,24.19175489,P,Zn66,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,28.24369455,P,Zn66,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,19426.314,,Sr88,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,19789.038,,Sr88,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,19881.344,,Sr88,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,20168.09,,Sr88,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,21362.938,,Sr88,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,38514.122,,Sr88,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,56947.112,,Sr88,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,194559.39,,Sr88,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,1894972.316,,Sr88,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,19861.432,,Sr88,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,20270.372,,Sr88,CPS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,3488888.518,,Sr88,CPS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,3487975.634,,Sr88,CPS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,2307925.736,,Sr88,CPS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,3583244.902,,Sr88,CPS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,3726236.792,,Sr88,CPS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,3623794.12,,Sr88,CPS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,22127.032,,Sr88,CPS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,22199.206,,Sr88,CPS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,22813.01,,Sr88,CPS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,40016.992,,Sr88,CPS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,59308.594,,Sr88,CPS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,206669.678,,Sr88,CPS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,1987832.504,,Sr88,CPS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,21206.734,,Sr88,CPS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,21084.232,,Sr88,CPS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,3670558.744,,Sr88,CPS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,3764755.78,,Sr88,CPS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,3573869.868,,Sr88,CPS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,2879733.302,,Sr88,CPS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,3144113.752,,Sr88,CPS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,3600133.928,,Sr88,CPS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,21707.866,,Sr88,CPS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,22168.938,,Sr88,CPS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,22822.864,,Sr88,CPS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,41181.548,,Sr88,CPS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,61232.474,,Sr88,CPS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,208352.918,,Sr88,CPS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,2025297.4,,Sr88,CPS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,21483.388,,Sr88,CPS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,20915.954,,Sr88,CPS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,3782963.752,,Sr88,CPS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,4157930.314,,Sr88,CPS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,3775637.456,,Sr88,CPS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,3714044.24,,Sr88,CPS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,2439528.584,,Sr88,CPS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,3480922.33,,Sr88,CPS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,22163.034,,Sr88,CPS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,22890.838,,Sr88,CPS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,22762.428,,Sr88,CPS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,40772.032,,Sr88,CPS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,60952.926,,Sr88,CPS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,209160.92,,Sr88,CPS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,2029765.928,,Sr88,CPS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,21573.742,,Sr88,CPS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,21267.11,,Sr88,CPS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,4.196597944,P,Sr88,RDS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,2.703237076,P,Sr88,RDS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,1.653166014,P,Sr88,RDS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,2.557269598,P,Sr88,RDS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,2.415813703,P,Sr88,RDS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,1.972000051,P,Sr88,RDS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,1.284781909,P,Sr88,RDS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,1.216826258,P,Sr88,RDS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,0.921423495,A,Sr88,RDS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,4.030138478,P,Sr88,RDS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,3.712156885,P,Sr88,RDS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,0.513257717,A,Sr88,RDS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,1.43832112,A,Sr88,RDS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,1.108160474,A,Sr88,RDS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,0.96830625,A,Sr88,RDS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,0.770441362,A,Sr88,RDS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,0.869614526,A,Sr88,RDS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,1.082503459,P,Sr88,RDS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,2.560574812,P,Sr88,RDS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,3.528994805,P,Sr88,RDS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,1.839216975,P,Sr88,RDS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,2.284841643,P,Sr88,RDS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,0.678917804,P,Sr88,RDS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,0.859017915,A,Sr88,RDS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,2.962531804,P,Sr88,RDS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,2.2280236,P,Sr88,RDS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,0.677623304,A,Sr88,RDS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,1.010169432,A,Sr88,RDS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,1.258868657,A,Sr88,RDS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,1.015664799,A,Sr88,RDS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,1.142214388,A,Sr88,RDS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,0.835821574,A,Sr88,RDS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,2.980169924,P,Sr88,RDS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,2.848792647,P,Sr88,RDS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,2.257867143,P,Sr88,RDS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,2.300763586,P,Sr88,RDS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,1.699045871,P,Sr88,RDS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,0.841107554,P,Sr88,RDS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,1.15211289,A,Sr88,RDS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,3.204392977,P,Sr88,RDS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,3.01837298,P,Sr88,RDS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,0.46803332,A,Sr88,RDS,GC02,57,,,10.11343762,,,,,,,,,,
5022022,Sample,43,GC71,1.182065663,A,Sr88,RDS,GC04,110,,,10.09230754,,,,,,,,,,
5022022,Sample,44,GC03,1.017125798,A,Sr88,RDS,MC01,3,,,10.11976995,,,,,,,,,,
5022022,Sample,45,GC28,0.437645566,A,Sr88,RDS,GC02,54,,,10.0956967,,,,,,,,,,
5022022,Sample,46,GC44,0.913251287,A,Sr88,RDS,GC02,42,,,16.40037617,,,,,,,,,,
5022022,Sample,47,GC77,1.105618102,A,Sr88,RDS,GC04,80,,,10.13208268,,,,,,,,,,
5022022,blank,48,0,3.599851187,P,Sr88,RDS,,,,0,,d,,,,,,,,,
5022022,Standard,49,6,2.051777691,P,Sr88,RDS,,,,0.4,,d,,,,,,,,,
5022022,Standard,50,5,1.370018287,P,Sr88,RDS,,,,0.77,,d,,,,,,,,,
5022022,Standard,51,4,1.41801413,P,Sr88,RDS,,,,3.77,,d,,,,,,,,,
5022022,Standard,52,3,1.383273699,P,Sr88,RDS,,,,7.8,,d,,,,,,,,,
5022022,Standard,53,2,0.746097525,P,Sr88,RDS,,,,38.18,,d,,,,,,,,,
5022022,Standard,54,1,0.980556476,A,Sr88,RDS,,,,366.63,,d,,,,,,,,,
5022022,blank,55,0,1.085640708,P,Sr88,RDS,,,,0,,d,,,,,,,,,
5022022,blank,56,0,3.282098896,P,Sr88,RDS,,,,0,,d,,,,,,,,,
5022022,blank,1,0,124.944,,Cd111,CPS,,,,0,,a,,,,,,,,,
5022022,blank,2,0,8.998,,Cd111,CPS,,,,0,,a,,,,,,,,,
5022022,blank,3,0,1,,Cd111,CPS,,,,0,,a,,,,,,,,,
5022022,Standard,4,6,252.894,,Cd111,CPS,,,,0.4,,a,,,,,,,,,
5022022,Standard,5,5,594.756,,Cd111,CPS,,,,0.77,,a,,,,,,,,,
5022022,Standard,6,4,7227.578,,Cd111,CPS,,,,3.77,,a,,,,,,,,,
5022022,Standard,7,3,14395.49,,Cd111,CPS,,,,7.8,,a,,,,,,,,,
5022022,Standard,8,2,69209.71,,Cd111,CPS,,,,38.18,,a,,,,,,,,,
5022022,Standard,9,1,680872.498,,Cd111,CPS,,,,366.63,,a,,,,,,,,,
5022022,blank,10,0,20.994,,Cd111,CPS,,,,0,,a,,,,,,,,,
5022022,blank,11,0,1,,Cd111,CPS,,,,0,,a,,,,,,,,,
5022022,Sample,12,GC35,4,,Cd111,CPS,GC02,60,,,10.08753169,,,,,,,,,,
5022022,Sample,13,GC16,34.984,,Cd111,CPS,MC01,36,,,10.11317572,,,,,,,,,,
5022022,Sample,14,GC52,10.998,,Cd111,CPS,GC02,99,,,10.3315002,,,,,,,,,,
5022022,Sample,15,GC45,48.978,,Cd111,CPS,GC02,18,,,10.08975976,,,,,,,,,,
5022022,Sample,16,GC10,8.998,,Cd111,CPS,MC01,15,,,10.11043587,,,,,,,,,,
5022022,Sample,17,GC48,5,,Cd111,CPS,GC02,108,,,10.1253554,,,,,,,,,,
5022022,blank,18,0,1,,Cd111,CPS,,,,0,,b,,,,,,,,,
5022022,Standard,19,6,303.874,,Cd111,CPS,,,,0.4,,b,,,,,,,,,
5022022,Standard,20,5,546.774,,Cd111,CPS,,,,0.77,,b,,,,,,,,,
5022022,Standard,21,4,7308.58,,Cd111,CPS,,,,3.77,,b,,,,,,,,,
5022022,Standard,22,3,14633.58,,Cd111,CPS,,,,7.8,,b,,,,,,,,,
5022022,Standard,23,2,69859.148,,Cd111,CPS,,,,38.18,,b,,,,,,,,,
5022022,Standard,24,1,686731.574,,Cd111,CPS,,,,366.63,,b,,,,,,,,,
5022022,blank,25,0,111.952,,Cd111,CPS,,,,0,,b,,,,,,,,,
5022022,blank,26,0,7,,Cd111,CPS,,,,0,,b,,,,,,,,,
5022022,Sample,27,GC26,4,,Cd111,CPS,GC02,63,,,10.09182441,,,,,,,,,,
5022022,Sample,28,GC06,60.972,,Cd111,CPS,MC01,6,,,10.03678206,,,,,,,,,,
5022022,Sample,29,GC37,22.99,,Cd111,CPS,GC02,27,,,10.12922565,,,,,,,,,,
5022022,Sample,30,GC39,33.986,,Cd111,CPS,GC02,21,,,10.1611748,,,,,,,,,,
5022022,Sample,31,GC19,4.998,,Cd111,CPS,GC02,69,,,10.09787795,,,,,,,,,,
5022022,Sample,32,GC42,28.988,,Cd111,CPS,GC02,3,,,10.09417095,,,,,,,,,,
5022022,blank,33,0,6,,Cd111,CPS,,,,0,,c,,,,,,,,,
5022022,Standard,34,6,284.88,,Cd111,CPS,,,,0.4,,c,,,,,,,,,
5022022,Standard,35,5,538.774,,Cd111,CPS,,,,0.77,,c,,,,,,,,,
5022022,Standard,36,4,7322.576,,Cd111,CPS,,,,3.77,,c,,,,,,,,,
5022022,Standard,37,3,14565.616,,Cd111,CPS,,,,7.8,,c,,,,,,,,,
5022022,Standard,38,2,69144.928,,Cd111,CPS,,,,38.18,,c,,,,,,,,,
5022022,Standard,39,1,683923.744,,Cd111,CPS,,,,366.63,,c,,,,,,,,,
5022022,blank,40,0,114.95,,Cd111,CPS,,,,0,,c,,,,,,,,,
5022022,blank,41,0,30.986,,Cd111,CPS,,,,0,,c,,,,,,,,,
5022022,Sample,42,GC20,10.996,,Cd111,CPS,GC02,57,,,10.11343762,,,,,,,,,,
